Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level
82277,23,Female,Engineering,2.92,8.1,2.3,2.9,89,3
82278,24,Male,Arts,3.07,6.4,6.3,3.4,8,6
82279,22,Female,Business,2.74,7.5,2.2,5.5,99,3
82280,23,Female,Engineering,2.36,5.7,3.8,4.5,,3
82281,20,Male,Arts,3.4,8,3,3.5,6,4
82282,23,Female,,2.47,8.3,3.3,3.8,97,5
82283,21,Female,Engineering,2.78,7.3,3.1,2.2,56,3
82284,22,Male,Engineering,3.85,7.3,8.2,2.5,48,5
82285,19,Male,Medical,2.41,6.3,6.9,3,103,2
82286,21,Female,Science,2.03,6.9,5.1,4.5,30,5
82287,23,Male,Engineering,3.59,7.3,8.8,2.2,32,6
82288,19,Male,Medical,3.15,9.1,1.2,3.7,58,6
82289,20,Female,Business,2.26,6,3.6,4.2,136,3
82290,24,Male,Engineering,2.08,6.6,5.8,3.3,48,5
82291,18,Male,Arts,3.19,6.3,7.3,3.1,40,5
82292,19,Female,Arts,2.29,6.5,4.9,1.4,123,4
82293,22,Male,Arts,2.12,8.2,2.3,3,103,4
82294,21,Female,Engineering,2.79,6.1,2.8,3.3,132,3
82295,24,Female,Engineering,2.46,4.7,1.9,2.3,91,8
82296,19,,Medical,2.19,4.8,2.8,0.8,33,7
82297,24,Male,Medical,2.15,4.2,1.3,4.4,72,
82298,18,Male,Business,3.17,7.2,6,4.2,43,4
82299,22,Male,Business,2.57,4,3.7,4.5,32,6
82300,20,Male,Medical,3.1,9.4,7.5,5.3,42,4
82301,20,Female,Science,2.31,5,5.7,6.8,136,2
82302,18,Female,Engineering,3.12,6.7,5.3,4.8,102,4
82303,23,Male,Engineering,3.16,7.8,6.1,5.1,40,4
82304,24,Female,,3.05,5,3.4,2.6,73,2
82305,21,Male,Engineering,2.41,8.7,3.2,5.1,122,4
82306,22,Male,Engineering,2.9,6.8,4.2,4.5,93,4
82307,22,Male,Arts,3.51,7.9,5,0,137,4
82308,23,Female,Science,3.4,8.6,5.6,6.5,148,4
82309,18,Male,Science,3.17,7.6,1.2,1.6,97,5
82310,21,Female,Science,3.33,7.1,4,2.1,99,4
82311,21,Male,Business,2.63,5.6,6.9,4.3,6,5
82312,23,Female,Science,3.49,6.4,5.5,5,131,3
82313,19,Male,Medical,2.61,5.3,4.8,3.6,16,4
82314,21,Male,Science,2.66,8.4,4,3.9,121,4
82315,20,Male,Business,3.7,7.1,3.4,3.3,59,3
82316,19,Male,Business,3.42,6.8,2.9,1.5,67,4
82317,23,Female,Engineering,2.45,9.2,0,3.9,37,6
82318,20,Male,Engineering,,8.8,4.8,3.1,35,3
82319,19,Female,Science,2.4,7.5,7.6,3.7,22,6
82320,18,Female,Business,2.96,7,1.4,,121,2
82321,21,Male,Arts,2.48,5.3,8.8,3.9,128,4
82322,20,Male,Engineering,2.85,5.7,2.7,4.8,44,5
82323,18,Male,Arts,2.46,6.9,4.8,5.5,95,4
82324,18,Male,Medical,2.92,9.6,4.2,4.1,54,3
82325,20,Male,Arts,2.21,5.9,6.9,3.6,51,5
82326,22,Male,Science,2.43,6.8,5.2,2.5,30,5
82327,23,Female,Science,3.01,7.5,4.6,1.3,87,4
82328,,Male,Medical,3.78,8,6.8,1.2,107,5
82329,18,Female,Business,2.08,7.5,3.4,6.4,141,2
82330,22,Female,Engineering,2.37,5.6,2.2,2.6,45,4
82331,18,Female,Science,2.59,4.4,7.2,1.8,13,6
82332,23,Female,Engineering,2,3.4,3.4,5.2,127,8
82333,20,Male,Medical,3.77,9.2,4.7,3,54,5
82334,21,Male,Medical,2.61,6.1,5.5,2.7,144,5
82335,21,Male,Engineering,2.46,8,8.3,3.4,112,4
82336,20,Male,Business,2.41,6.5,6.1,1.6,38,5
82337,18,Female,Medical,2.61,7.1,2.9,2.1,86,4
82338,24,Female,Science,2.66,6.2,7.4,2.1,110,5
82339,24,Female,Arts,2.15,6.2,3.4,3.2,129,3
82340,22,Male,Engineering,3.06,6.6,3.4,4.5,47,5
82341,22,Female,Science,1.82,3,2.1,5.4,91,8
82342,19,Male,Medical,3.34,6.7,2.5,5.2,102,3
82343,23,Male,Engineering,2.67,8.1,4.1,1.5,40,5
82344,22,Male,,2.63,,0.9,3.9,20,3
82345,21,Male,Science,2.01,6.5,0.8,4.3,99,3
82346,18,Male,Arts,3.53,6.4,3,3.1,63,2
82347,19,Female,Business,2.65,6.9,2.7,4.9,102,3
82348,19,Female,Medical,3.32,6.3,4.4,,47,4
82349,22,Male,Science,3.19,7.1,4.2,2.9,129,2
82350,21,Male,Medical,2.05,8,0.2,2.4,64,2
82351,19,Female,Engineering,2.44,11.1,5.8,2.8,15,6
82352,20,Female,,2.92,7.6,4.4,2.6,6,5
82353,21,Male,Medical,2.72,4.8,8.8,6.8,102,6
82354,24,Male,Science,3.08,6.7,2.7,2.8,55,3
82355,23,Male,Science,2.16,5.7,2.5,0,42,4
82356,20,Female,Business,3.13,6.2,8.2,3.7,10,4
82357,24,Male,Medical,2.95,8.3,7.9,3.9,39,3
82358,20,Male,Arts,2.29,7.7,3.9,3.7,50,3
82359,24,Female,Medical,2.44,7.9,9.6,3.3,27,4
82360,23,Male,Medical,2.31,6.9,2.9,4.7,72,2
82361,19,Female,Business,3.11,6,3,1.6,146,5
82362,24,Female,Science,3.37,7.8,5,4.8,36,6
82363,23,Male,Engineering,3.77,7.7,6.5,3.2,86,4
82364,22,Male,Arts,2.06,3,5.2,4.2,99,6
82365,23,Female,Science,3.68,7.8,3.5,1.5,98,2
82366,18,Female,Science,2.44,4.5,4,5,84,8
82367,19,Male,Business,3.31,6.6,1.9,4.9,143,3
82368,19,Male,Arts,2.04,,1.4,1.6,76,2
82369,18,Male,Arts,3.14,,4.9,1.3,105,4
82370,24,Male,Business,2.61,6.7,3.1,3.8,103,2
82371,23,Female,Science,2.66,7.2,4,2.4,100,3
82372,23,Female,Engineering,3.34,7.6,1.6,3.3,,
82373,23,Female,Arts,2.85,6.1,3.6,2.1,62,3
82374,23,Male,Medical,2.94,4,4.5,2.8,43,9
82375,24,Male,Medical,2.1,7.5,5.5,5,8,5
82376,21,Male,Medical,2.4,5.5,4,1.3,32,5
82377,24,Male,Arts,2.69,4.9,4.4,3.8,130,5
82378,24,Male,Business,2.14,6.5,6.6,3.7,113,4
82379,21,Female,Business,2.6,6.4,4.1,0.2,37,6
82380,19,Female,Business,3.68,9.1,4.8,3.5,77,4
82381,18,Male,Business,2.17,7.1,4.1,3.7,96,5
82382,19,Male,Medical,2.97,7.8,6,0.5,107,4
82383,18,Female,Science,2.65,7.8,3.2,1.6,22,6
82384,21,Female,Engineering,3.58,8.6,7,3.1,116,2
82385,18,Male,Engineering,2.09,7.7,6.2,5,139,5
82386,22,Female,Science,2.05,6.4,,2.1,111,2
82387,22,Female,Engineering,3.04,8.1,4.3,2.4,140,2
82388,19,,Business,2.76,8,1.3,4.9,61,5
82389,24,Female,Business,,7.9,6.2,2.9,86,3
82390,24,Female,Medical,2.82,6.5,3.6,1.7,109,5
82391,18,,Medical,2.26,8.7,5.4,4.2,100,5
82392,22,Female,Arts,3.27,6.6,4.4,2.4,91,3
82393,21,Female,Engineering,2.86,7.6,4.1,2.3,31,5
82394,18,Male,Arts,2.78,6.1,6.4,5.1,113,2
82395,23,Male,Business,3.41,,6.7,4.1,,5
82396,21,Female,Medical,3.59,6.9,4.1,4.7,83,5
82397,19,Male,Science,3.05,8.7,5.2,2.8,68,4
82398,21,Male,,3.78,8,5.2,5,83,4
82399,23,Female,Arts,3.27,7.2,2.5,3.3,117,5
82400,20,Female,Engineering,2.67,8.1,7.5,5.6,139,4
82401,24,Male,Medical,3.74,4.1,5.8,5,85,4
82402,22,Male,Engineering,2.96,6.6,5.8,1.6,44,6
82403,22,Male,Business,2.37,6,3.5,3.8,,6
82404,18,Male,Engineering,3.65,10.9,3.6,3.9,7,6
82405,19,Male,Engineering,3.33,6.8,7.6,3.8,110,4
82406,23,Female,Engineering,2.37,7.9,3.9,5.4,107,4
82407,19,Female,Business,2.92,5,6.5,3.3,97,5
82408,20,Male,Engineering,2.19,10.1,1.8,3.7,136,5
82409,20,Female,Science,2.66,8.7,3.5,3.8,28,4
82410,23,Male,Science,2.39,7.7,,0.6,64,2
82411,24,Male,Medical,3.03,8.8,4.7,4.1,39,4
82412,20,Female,Engineering,2.48,7.1,4.6,1.3,11,5
82413,20,Female,Business,2.39,6.8,1.4,3,40,4
82414,20,Male,Engineering,2.3,10.6,6.2,5.2,118,2
82415,21,Male,Business,3.14,5.7,6.2,5,133,4
82416,22,Female,Business,3.43,,3.2,3.8,31,4
82417,21,Male,Science,2.64,7.8,2.5,4.4,123,2
82418,24,Female,Medical,3.74,7.4,4,,52,4
82419,18,Female,Medical,2.7,7.5,4.4,3.6,112,2
82420,24,Male,Science,3.21,8.8,4.2,4.1,144,5
82421,18,Female,Science,2.47,6.8,5.7,1.8,32,
82422,23,Male,Medical,2.1,6.1,3.5,5.7,139,5
82423,18,Female,Science,2.09,8.4,1.7,2.8,132,4
82424,22,Male,Medical,3.46,5.1,6,3.7,98,2
82425,18,Male,Business,2.49,6.8,8.5,1.8,125,4
82426,18,Male,Engineering,2.05,5.1,4.8,2.4,13,5
82427,21,Female,Science,2.27,7.1,6.3,4.4,85,3
82428,23,Female,Engineering,1.76,6,6.2,5.8,58,4
82429,19,Female,Science,3.54,3.6,4.6,3.9,133,6
82430,22,Male,Science,3.7,5.3,3.8,2.2,37,4
82431,21,Male,Science,2.94,7,4.4,3.3,96,4
82432,24,Female,Business,2.43,3.2,4,4.4,140,6
82433,18,Female,Science,2.5,5.7,8.3,5.1,120,2
82434,21,Female,Engineering,3.8,5.9,5.9,4.5,52,6
82435,18,Female,Business,2.15,6.3,4.9,1.8,117,2
82436,18,Male,Science,3.58,6.9,4.6,3.9,53,4
82437,19,Male,Medical,2.69,6.6,3.8,3.9,80,4
82438,21,Male,Medical,2.42,8.4,2.1,3.1,9,3
82439,18,Female,Business,3.63,10.3,5.3,4.4,73,2
82440,20,Male,Business,3.68,7.9,2.5,3.1,3,4
82441,22,Female,Medical,3.56,5.5,1.7,3.1,140,
82442,24,Male,Arts,2.91,5.9,3.7,4.6,144,2
82443,21,Male,Engineering,3.81,6.7,7.2,4.7,100,4
82444,20,Female,Business,3.73,6.7,4.2,2.5,136,5
82445,24,Male,Business,2.3,6.9,4.5,2.6,87,2
82446,23,Male,Arts,3.36,9.4,6.9,1.8,28,6
82447,18,Male,Engineering,3.2,6.7,5,0,38,6
82448,22,Female,Medical,3.46,6,1.9,4.8,5,3
82449,24,Female,Medical,2.86,4.1,1.7,5,68,7
82450,22,Female,Business,3.56,6.9,6.7,2.6,33,
82451,24,Female,Engineering,2.23,8.6,2.7,5.9,27,3
82452,23,Female,Medical,3.63,6,4.1,3,117,3
82453,22,Male,Business,3.17,6.4,,4.6,70,5
82454,19,Male,Medical,3.32,6.3,1.2,2.8,6,4
82455,19,Male,Engineering,2.57,7.7,2.8,3.7,130,5
82456,21,Male,Arts,2.04,4.2,4.2,4,129,5
82457,18,Female,Arts,2.35,9.2,4.3,3.4,110,5
82458,20,Female,Engineering,3.69,6.8,5.1,1.2,134,4
82459,21,Female,Business,2.45,8,3.4,3.6,64,5
82460,24,Male,Medical,3.6,5,6.1,4.6,51,5
82461,21,Female,Arts,2.74,5.1,1.8,3,64,3
82462,20,Female,Science,3.23,4.5,4.9,4.3,8,8
82463,24,Female,Science,2.07,8,0,3.4,,4
82464,23,Male,,3.64,8.6,4.9,4,86,3
82465,23,Male,Arts,2.91,7.7,1.5,6.3,135,5
82466,20,Male,Arts,,9.3,2.7,3.9,91,3
82467,21,Female,Engineering,2.66,6.1,6.2,5.2,112,3
82468,24,Male,Engineering,3.14,6.8,7,2.3,148,5
82469,19,Male,Arts,3.9,8,8.2,4.9,51,5
82470,23,Female,,3.18,5.7,5,2.1,58,5
82471,22,Male,Business,3.5,6.1,5,0.2,68,3
82472,18,Male,Arts,2.85,6.2,4.3,2.1,3,5
82473,19,Male,Science,3.23,5.3,2.3,3.6,65,4
82474,,Male,Arts,2.33,8.7,2.4,4.7,149,3
82475,23,Female,Medical,2.35,6.6,5.5,,42,4
82476,24,Female,Science,3.27,6.7,2.7,5.7,93,2
82477,18,Male,Engineering,2.98,7.6,6.5,4.1,66,
82478,21,Male,Arts,3.65,6.6,6.1,5.4,29,6
82479,21,Male,Arts,2.88,5.6,4.3,3,2,6
82480,20,Female,Science,2.24,3.9,3,2.2,75,7
82481,24,Male,Engineering,2.69,7,5.2,2.8,108,5
82482,23,Female,Science,3.83,6.5,7.2,4.1,91,5
82483,18,Female,Medical,3.17,,3.7,2.6,42,3
82484,18,Male,Engineering,3.4,8,6.1,5.2,112,2
82485,20,Male,Medical,3,4.5,4.8,3.1,140,4
82486,22,Male,Engineering,2.74,7.3,3,1,104,3
82487,19,Male,Arts,2.01,4.9,4.3,1.8,138,6
82488,18,Female,Engineering,2.9,6.6,3.3,3.1,82,2
82489,22,Female,Science,3.37,7.7,6.2,3.9,106,4
82490,22,Female,Engineering,3.41,8.7,1.8,3.7,47,3
82491,23,Male,Engineering,3.47,5.7,5.3,5.3,121,2
82492,20,Male,Medical,3.6,8,4.4,2.4,80,5
82493,22,Male,Business,2.07,11.4,2.7,2.8,17,6
82494,21,Female,Medical,2.69,,4.7,3.1,88,2
82495,23,Male,Arts,2.22,5.2,4.7,4.3,87,5
82496,20,Female,Science,3.44,5.8,4.1,0.3,13,4
82497,19,Female,Medical,2.38,10.3,4.1,5.1,41,4
82498,20,Male,Engineering,3.44,7.3,1.9,5.3,52,3
82499,23,Female,Science,2.5,6.9,3.5,3.9,81,3
82500,22,Female,Engineering,1.92,6.6,2.1,5.3,97,2
82501,21,Male,Arts,3.25,9.1,4.4,2.9,74,5
82502,22,Male,Engineering,3.65,6.4,7,0.8,129,5
82503,24,Male,Medical,3.64,7.3,4.6,4.6,8,6
82504,23,Female,Medical,3.41,6.6,4.5,1.7,41,5
82505,21,Female,Engineering,2.84,8.9,3.5,3.8,121,4
82506,20,Male,Business,2.87,5.8,5.9,2.3,99,4
82507,,Male,Medical,2.61,7.9,7.6,3.7,103,
82508,21,Male,Science,2.46,5.2,0,2.9,149,4
82509,23,Female,Medical,2.39,5.3,6.1,4,30,3
82510,20,Female,Engineering,2.69,8.6,5.1,1.4,126,5
82511,22,Male,Business,2.97,6.8,2,3.9,137,5
82512,20,Female,Medical,2.05,9.3,6.3,6.3,122,2
82513,19,Male,Science,3.37,5.1,6.8,5.1,102,2
82514,21,Female,Arts,2.22,6.6,7,5.5,140,3
82515,20,Female,Arts,3.09,6,6.8,2.5,89,3
82516,23,Male,Arts,3.13,6.5,1.9,5.6,90,5
82517,22,Male,Science,2.72,5.1,2.1,4.3,100,3
82518,21,Male,Business,2.68,9.1,6.1,3.3,80,2
82519,24,Male,Arts,3.07,8,5.1,3.6,45,4
82520,18,Male,Engineering,2.58,10.1,3.5,3.6,14,3
82521,20,Female,Business,2.71,6.8,4.3,3.1,130,4
82522,19,Male,Science,,5.5,4.9,0.8,14,4
82523,23,Male,Arts,2.08,7.3,2.7,2.7,19,5
82524,23,Female,Arts,2.44,7.1,3.4,3,47,6
82525,24,Female,Engineering,2.6,5.3,5.6,1.8,10,4
82526,22,,Business,2.34,6.9,,1.7,136,2
82527,21,Male,Engineering,3.38,8.1,2.1,0,26,3
82528,23,Male,Medical,2.4,10.2,4.1,0.7,126,4
82529,18,Male,Medical,3.02,7.4,3.8,2.9,74,2
82530,24,Female,Arts,3.35,7.5,5.1,3.5,66,2
82531,,Female,Business,3.97,8.1,,1.7,33,5
82532,19,Male,Business,2.12,5.7,6.1,0.5,102,3
82533,23,Male,Arts,3.43,5.8,7.7,4.7,130,3
82534,20,Female,Arts,2.64,4.6,5.4,2.5,93,4
82535,24,Female,Engineering,2.69,5.7,5.1,4.4,30,5
82536,22,Male,Science,3.8,7.7,5.7,4.2,12,6
82537,22,Male,Arts,2.96,6.9,5.8,3.1,88,4
82538,24,Female,Engineering,3.53,10.5,2.5,2.8,96,3
82539,21,Male,Business,3.37,6,4.5,2.2,88,3
82540,20,Female,Business,,8.8,4.8,1.3,120,4
82541,23,Male,Medical,3,8.1,3.3,4.1,78,5
82542,22,Female,Medical,3.52,4.8,2.8,4.3,26,5
82543,23,Female,Engineering,3.53,8.4,5.2,4.2,97,2
82544,22,Male,Business,2.1,7.3,4,1.8,1,5
82545,21,Female,Science,3.52,6.8,3.8,1.6,18,4
82546,23,Female,Engineering,3.09,6.8,0,5.8,131,5
82547,22,Female,Engineering,3.33,7.3,3.8,4.7,99,4
82548,18,Male,Medical,2.92,7.3,5.9,4.4,,5
82549,20,Male,Engineering,3.49,7.1,7.1,3.7,115,4
82550,23,Male,Science,3.51,5.9,4,5.8,87,4
82551,19,Male,Engineering,3.16,6,4.9,1.9,27,6
82552,24,Male,Engineering,2.91,7.9,3.2,3.1,65,2
82553,19,Female,Medical,2.35,6.7,4.8,2.5,18,
82554,20,Male,Medical,1.87,3.1,4.3,2.4,11,6
82555,20,Male,Medical,2.07,9.3,3,1.6,136,5
82556,21,Male,Engineering,2.62,6.7,1.5,4.3,67,5
82557,22,Male,Science,4,6.8,7.9,4.2,50,3
82558,20,Female,Science,3.61,8.2,2.6,3.6,53,5
82559,18,Male,Medical,3.47,9.4,5.9,5.2,133,5
82560,23,Male,Medical,3.74,6.1,6.4,4,68,2
82561,23,Female,Business,,6.5,6.2,1.8,1,5
82562,22,Male,Medical,2.76,6.5,6.9,1.6,75,2
82563,22,Female,Business,3.28,9.8,,1.4,21,5
82564,24,Male,Science,3.15,7.3,3.6,1.2,39,6
82565,21,Male,Science,2.65,5.5,5.5,2.2,98,2
82566,22,Female,Arts,3.14,8.9,5.7,5.1,9,5
82567,23,Male,Business,3.25,8.8,1.9,3.8,116,3
82568,20,Male,Medical,2.96,7.6,4.2,3.5,61,3
82569,23,Male,Science,2.09,8.2,4.2,4,26,3
82570,21,,Arts,3.21,6.9,2.9,3.5,93,2
82571,19,Male,Arts,3.15,4.6,2.7,6.4,41,9
82572,22,Male,Business,3.35,7.1,6.2,4,22,4
82573,21,Male,Medical,3.66,5.9,3.1,3.7,54,3
82574,24,Female,Medical,2.56,7.2,1.5,1.9,105,4
82575,19,Male,Medical,2.51,7.2,5.5,3.7,4,4
82576,22,Female,Arts,3.71,6.4,10.1,3.4,54,5
82577,24,Female,Medical,3.42,5.7,3.7,3.6,93,2
82578,22,Male,Science,3.27,8.6,3.8,5,137,2
82579,20,Female,Business,3.44,,3.9,2.4,8,5
82580,18,Female,Engineering,2.34,7.2,5,4.5,22,5
82581,23,Female,Medical,2.69,8.2,4.5,0.7,26,5
82582,22,Male,Engineering,2.65,6.6,6.1,4.7,36,3
82583,20,Female,Engineering,3.07,5.5,5.7,6,5,4
82584,,Female,Engineering,2.33,8.3,0.9,3.6,18,4
82585,19,Male,Science,3.5,8.6,2.5,3.5,30,4
82586,22,Female,Arts,2.79,3.9,6.4,1.4,49,6
82587,20,Female,Engineering,2.58,7.6,4.4,5.5,93,4
82588,19,Male,Engineering,2.01,9.1,5.7,4.6,14,3
82589,18,Female,Science,2.14,10,1.6,1.9,16,4
82590,21,Female,Engineering,2.19,8.9,4.9,3.5,56,5
82591,23,Female,Engineering,3.93,6.2,8.7,4.8,104,5
82592,19,Male,Engineering,2.84,9.1,5.7,5.6,87,4
82593,22,Female,Arts,3.31,7,2.4,1.5,121,4
82594,22,Male,Arts,2.02,9.2,4.4,3.8,48,5
82595,23,Female,Engineering,2.69,7.6,0,0.7,25,6
82596,20,Male,Medical,3.32,6.6,4.5,2.4,140,4
82597,19,Male,Engineering,2.95,8.6,2.5,1.9,107,3
82598,20,Female,Business,2.95,6.7,4.3,5.5,77,3
82599,20,Female,Medical,3.18,7.6,0.5,3,118,5
82600,18,Male,Business,3.18,7.7,0,6,117,5
82601,19,Male,Medical,3.73,8.2,8.6,5.7,94,5
82602,23,Male,Science,3.09,9.6,2.8,3.8,112,5
82603,19,Female,Business,2.48,8.6,4.9,5.7,84,3
82604,19,Male,Business,2.42,6.9,6.2,4,129,3
82605,21,Female,Arts,3.61,6.3,6.9,3.7,94,5
82606,18,Female,Science,2.14,6.3,5.7,4.9,140,3
82607,23,Female,Engineering,3.62,5.9,3.9,3.6,84,4
82608,20,Male,Arts,3.76,6.1,3.3,3,104,2
82609,21,Male,Medical,2.86,9.1,0,3.8,127,4
82610,18,Female,Engineering,2.54,5.1,7.4,3.5,112,5
82611,23,Male,Engineering,2.97,5.4,7,6.7,11,5
82612,19,Female,Business,2.83,5.9,1.5,1.9,124,5
82613,24,Male,Business,3.33,9.7,3.9,4.8,37,4
82614,18,Female,Medical,2.97,9.3,2.8,3.8,95,4
82615,19,Female,Medical,2.26,4.8,1.8,4.6,23,9
82616,24,Male,Medical,3.29,8.1,3.1,4.4,112,3
82617,19,Female,Engineering,3.32,6,2.8,3.9,103,2
82618,20,Female,Medical,2.03,4.9,5.8,2.6,61,
82619,18,Male,Engineering,3.34,6.8,6.3,0.3,54,5
82620,24,Male,Engineering,2.75,9.4,6.1,1.5,148,3
82621,20,Male,Science,2.03,5.2,4.7,2.6,53,
82622,18,Male,Business,3.36,9.7,3.7,4.6,,2
82623,24,Male,Science,2.08,5.6,4.7,4.3,148,2
82624,18,Female,Medical,2.67,8.7,5.9,2.4,30,5
82625,19,Female,Engineering,3.49,8,1.3,3.7,36,4
82626,20,Male,Engineering,2.08,7.6,1.9,3.5,123,4
82627,23,Female,Engineering,2.14,7.3,4.9,4.6,50,3
82628,,Male,Business,3.34,4.4,,4.1,124,4
82629,24,Female,Business,2.73,7.9,,6.4,97,4
82630,22,Male,Arts,3.09,6.8,2.8,4.3,51,5
82631,23,Female,Engineering,3.26,7.7,6.8,3.7,30,3
82632,23,Female,Arts,2.86,8,2.9,3.7,146,4
82633,19,Male,Medical,3.53,6.3,7,4.8,61,3
82634,24,Male,Engineering,2.05,6.6,,5,38,4
82635,21,Male,Science,3.52,8.4,4.5,1.7,15,4
82636,21,Male,Medical,2.57,9.4,1.9,3.8,76,2
82637,22,Female,Science,3.03,,3.2,3.1,125,5
82638,19,Male,Arts,3.44,3.8,7.2,3.6,38,8
82639,24,Male,Arts,2.52,9.2,0,5.5,137,3
82640,19,Male,Engineering,2.3,7.1,5.3,1.7,140,3
82641,18,Female,Business,3.04,6.1,,5,126,3
82642,23,Male,Business,3.19,7.6,2.6,5,31,4
82643,23,Female,Engineering,2.12,7.5,5.9,4.6,84,3
82644,19,Female,Arts,2.41,6.6,3.2,3.4,88,4
82645,22,Female,Science,2.69,9.8,4,4.7,131,3
82646,22,Male,Engineering,2.34,7.5,5.3,4.1,120,3
82647,20,Female,Business,3.48,,3.5,5.2,79,5
82648,19,Female,Business,3.34,7.1,4.6,2.8,89,3
82649,19,Female,Medical,3.46,,3.9,2.3,30,5
82650,20,Female,,1.97,5,3.9,5.7,113,5
82651,21,Female,Arts,3.22,7,4,4.8,67,5
82652,23,Female,Business,2.93,6.6,4.8,2.3,15,5
82653,21,Female,Science,3.72,5.3,2.4,1.7,90,4
82654,24,Female,Science,2.85,7.2,4.8,1.3,54,5
82655,23,Female,Medical,2.09,6.5,6.2,2.8,101,2
82656,20,Female,Business,3.24,6.8,6.6,3,147,3
82657,24,Male,Arts,3.75,6.8,2.5,3.1,5,5
82658,20,Male,Engineering,,6.2,5.1,1.9,43,3
82659,23,Male,Medical,2.24,8.4,6.6,5.5,99,5
82660,20,Male,Medical,3.78,7.2,6.1,3,142,2
82661,20,,Arts,3.33,8.9,4,5.2,130,3
82662,19,Female,Engineering,3.58,5.3,,4.6,120,5
82663,23,Male,Medical,3.05,6.5,1.8,4.2,2,
82664,23,Female,Business,2.45,5.7,,4.7,98,5
82665,22,Female,Science,2.36,5.2,1.7,4.9,130,4
82666,19,Female,Science,3.06,7.3,5.7,3.4,80,2
82667,21,Male,Arts,3.76,7.5,2.8,4.2,128,5
82668,21,Female,Medical,2.42,6.4,8.5,4.7,49,4
82669,22,Female,Medical,3.17,7,3.3,5.9,28,6
82670,21,Female,Medical,2.94,7.6,4.3,3.8,119,5
82671,22,Male,Medical,3.7,7.7,4.6,3.1,115,2
82672,19,Male,Engineering,2.52,7.4,3,3.6,25,3
82673,21,Female,Science,3.41,5.6,1.7,4,29,6
82674,18,Male,Business,2.84,7.5,6.9,0.5,73,3
82675,22,Female,Business,3.25,7.7,6.4,4.2,117,3
82676,23,Male,Business,2.63,6.9,6.3,3.9,7,4
82677,19,Male,Engineering,2.2,7.1,3.8,0.4,,4
82678,21,Male,Medical,2.46,7.1,4.5,3.7,15,6
82679,21,Female,Engineering,2.12,10.5,3.4,5,49,4
82680,20,Male,Medical,2.09,3.6,3.8,2.1,104,8
82681,20,Female,Engineering,2.98,6.4,3.1,1.7,111,4
82682,18,Female,Engineering,3.55,6.3,2.5,3.6,99,5
82683,22,Male,Business,3.46,7.3,4.5,5.6,143,4
82684,22,Male,Medical,3.06,5.3,5.7,1.7,57,6
82685,19,Female,Science,2.36,6.8,4.1,2,74,4
82686,20,Female,Arts,2.06,6.8,5.7,4.6,40,4
82687,19,Female,Arts,2.59,8.6,7.5,2.5,9,5
82688,21,Male,Science,3.05,6.8,5.5,3.5,94,5
82689,20,Male,Medical,3.77,6.1,2.1,4.3,7,4
82690,24,Female,Science,3.7,6.2,2.2,4.8,62,3
82691,19,Male,Business,3.26,7.5,6.9,4.8,102,5
82692,24,Male,Arts,3.62,6.1,3.4,1.4,59,5
82693,19,Male,Science,3.68,6.7,5.1,4.2,107,5
82694,19,Male,Medical,3.24,5.6,2.4,4.7,54,6
82695,21,Female,Engineering,2.84,7.3,8.7,4,114,2
82696,24,Male,Medical,3.32,6.4,3.2,5.3,11,4
82697,20,Male,Arts,3.09,7.5,10.6,4,43,7
82698,23,Female,Science,2.15,6.6,3.9,3.6,62,2
82699,18,Male,Business,2.07,9.2,4.7,5.2,146,5
82700,22,Male,Engineering,3.13,6.3,4.3,5.3,111,3
82701,21,Female,Business,2.27,9.4,5.7,3.1,58,4
82702,23,Female,Business,2.23,6.8,6.9,2.7,7,6
82703,18,Female,Science,3.18,8.4,4.8,3.1,114,3
82704,23,Female,Engineering,3.54,7.9,3.6,1.5,138,4
82705,19,Male,Arts,2.8,8.9,4.6,3.7,20,5
82706,23,Male,Business,2.45,6.2,8.6,3.9,50,3
82707,19,Female,Engineering,2.95,8.2,2,3.2,147,2
82708,22,Male,Science,3.32,6.2,2.9,2.6,32,5
82709,21,Female,Science,3.07,7.4,,4.1,145,5
82710,23,Male,Science,3.73,5.2,3,3.3,70,5
82711,24,Male,Business,2.15,4.9,5.8,4.3,101,5
82712,19,Male,Medical,2.28,8.1,3.2,4.3,138,5
82713,22,Female,,2.36,4.4,4,3.5,65,5
82714,23,Male,Business,3.02,9.1,4.7,3.3,102,4
82715,20,Male,Medical,2.16,7.1,3.3,2.3,92,2
82716,19,Male,Science,2.3,6.1,3.4,2.5,51,6
82717,18,Male,Arts,2.8,4.9,,3,41,8
82718,,Female,Medical,2.47,6,9.5,4.2,74,3
82719,18,Male,Engineering,3.1,6.3,7.5,3.5,11,6
82720,23,Female,Business,3.56,6.6,2.8,3.2,64,2
82721,23,Female,Business,1.91,8.9,5.4,6.5,135,2
82722,19,Male,Business,2.17,7,6,1.6,140,2
82723,24,Male,Medical,3.34,3.9,6.5,3.4,52,7
82724,20,Female,Arts,2.2,6.4,2.1,5.9,125,3
82725,22,Male,Science,3.06,8.9,2.1,4.1,99,5
82726,18,Male,Engineering,3.35,7,4,2.3,17,5
82727,19,Male,Medical,2.2,8,3.1,4.3,94,2
